"time","price"
"2019-07-12T07:10:01.421Z",8050.46
"2019-07-12T08:36:16.564Z",8198.43
"2019-07-12T10:47:09.198Z",8265.58
"2019-07-12T11:20:10.948Z",8175.76
"2019-07-12T13:49:44.191Z",8092.60
"2019-07-12T15:29:52.584Z",7992.35
"2019-07-12T20:03:21.599Z",8035.46
"2019-07-12T20:05:12.510Z",8055.04
"2019-07-12T20:07:48.267Z",8071.56
"2019-07-12T20:12:49.624Z",8115.47
"2019-07-13T00:48:21.869Z",8104.92
"2019-07-13T00:54:11.008Z",8093.78
"2019-07-13T02:57:08.852Z",8086.09
"2019-07-13T03:30:09.504Z",8062.77
"2019-07-13T04:48:47.443Z",8040.29
"2019-07-13T06:20:26.618Z",8013.13
"2019-07-13T07:00:36.808Z",7958.43
"2019-07-13T08:30:10.991Z",7967.19
"2019-07-13T10:08:21.472Z",7931.84
"2019-07-13T10:11:44.968Z",7859.09
"2019-07-13T11:48:15.815Z",7743.27
"2019-07-13T12:17:37.572Z",7753.25
"2019-07-13T12:23:32.637Z",7763.74
"2019-07-13T13:13:05.285Z",7783.13
"2019-07-13T13:14:46.089Z",7840.99
"2019-07-13T14:05:46.992Z",7938.23
"2019-07-13T17:06:18.675Z",7991.16
"2019-07-13T18:19:09.990Z",7979.88
"2019-07-13T18:22:51.653Z",7961.76
"2019-07-13T18:32:13.184Z",7923.31
"2019-07-13T19:14:11.073Z",7811.90
"2019-07-13T21:02:13.860Z",7711.36
"2019-07-13T21:12:37.531Z",7727.80
"2019-07-13T22:09:11.530Z",7750.19
"2019-07-13T22:25:28.512Z",7793.68
"2019-07-14T01:38:47.880Z",7807.71
"2019-07-14T04:42:42.701Z",7798.96
"2019-07-14T04:45:11.572Z",7782.10
"2019-07-14T04:56:23.077Z",7761.17
"2019-07-14T08:59:58.729Z",7757.08
"2019-07-14T09:38:21.911Z",7744.74
"2019-07-14T09:42:30.194Z",7708.95
"2019-07-14T09:53:31.264Z",7612.69
"2019-07-14T10:34:21.711Z",7439.25
"2019-07-14T11:13:54.979Z",7448.56
"2019-07-14T13:44:18.514Z",7353.26
"2019-07-14T15:37:24.938Z",7254.07
"2019-07-14T22:16:51.553Z",7177.63
"2019-07-14T22:34:58.133Z",7162.37
"2019-07-14T22:46:38.475Z",7123.11
"2019-07-14T23:56:41.192Z",7132.70
"2019-07-15T13:56:48.655Z",6743.87
"2019-07-15T14:04:40.474Z",6772.03
"2019-07-15T14:09:13.160Z",6914.69
"2019-07-15T14:14:47.272Z",6937.46
"2019-07-15T14:17:18.959Z",7002.43
"2019-07-15T14:19:50.044Z",7064.75
"2019-07-15T14:24:26.145Z",7103.61
"2019-07-15T14:26:28.454Z",7141.60
"2019-07-15T14:28:11.699Z",7245.34
"2019-07-15T14:34:51.056Z",7211.18
"2019-07-15T14:53:41.973Z",7173.16
"2019-07-15T15:20:16.316Z",7145.00
"2019-07-15T15:46:07.606Z",7172.49
"2019-07-15T15:47:02.247Z",7228.54
"2019-07-15T15:52:31.918Z",7278.59
"2019-07-15T16:04:11.147Z",7248.61
"2019-07-16T07:25:50.212Z",7040.37
"2019-07-16T16:12:58.759Z",6720.59
"2019-07-17T10:15:30.660Z",6513.43
"2019-07-17T14:49:55.133Z",6762.78
"2019-07-17T18:36:31.532Z",7054.78
"2019-07-17T22:51:58.090Z",6795.06
"2019-07-18T12:42:30.550Z",6582.87
"2019-07-18T14:36:07.845Z",6870.74
"2019-07-18T16:10:20.262Z",7126.33
"2019-07-19T08:55:53.277Z",6897.00
"2019-07-20T03:09:17.272Z",7079.47
"2019-07-20T09:49:13.446Z",6864.56
"2019-07-20T09:51:38.748Z",7093.64
"2019-07-20T12:36:11.453Z",7325.93
"2019-07-20T16:11:46.109Z",7628.40
"2019-07-20T23:45:44.928Z",7367.37
"2019-07-21T09:23:35.649Z",7597.09
"2019-07-21T10:49:50.117Z",7400.97
"2019-07-21T14:10:08.103Z",7258.00
"2019-07-22T14:42:37.598Z",7128.60
"2019-07-22T19:44:48.825Z",6925.49
"2019-07-22T22:12:45.248Z",7125.83
"2019-07-23T07:40:25.521Z",6981.25
"2019-07-23T14:15:48.248Z",6801.48
"2019-07-23T19:22:38.899Z",7026.31
"2019-07-24T00:01:01.531Z",6891.02
"2019-07-24T02:01:11.577Z",6669.18
"2019-07-24T14:30:47.939Z",6848.36
"2019-07-25T00:37:53.833Z",7017.25
"2019-07-25T19:54:42.624Z",6862.64
"2019-07-26T07:22:13.220Z",6988.80
"2019-07-26T07:36:45.527Z",7252.40
"2019-07-27T10:25:17.498Z",7135.15
"2019-07-27T18:41:36.979Z",6955.58
"2019-07-28T04:33:34.534Z",7056.18
"2019-07-28T22:12:07.520Z",6932.05
"2019-07-28T23:34:04.777Z",7076.22
"2019-07-30T11:08:47.742Z",7152.60
"2019-07-30T17:00:05.681Z",7359.90
"2019-07-31T00:58:18.363Z",7522.50
"2019-07-31T16:52:09.711Z",7391.60
"2019-07-31T23:28:35.212Z",7508.70
"2019-08-02T07:04:40.163Z",7574.10
"2019-08-02T16:20:11.548Z",7490.80
"2019-08-02T23:27:20.943Z",7528.40
"2019-08-03T02:13:15.259Z",7695.70
"2019-08-04T03:43:56.090Z",7724.80
"2019-08-04T04:44:18.900Z",7682.00
"2019-08-04T10:01:17.459Z",7798.80
"2019-08-04T18:24:44.166Z",7736.90
"2019-08-04T20:44:14.201Z",7841.30
"2019-08-04T21:11:21.666Z",7818.50
"2019-08-05T02:00:03.623Z",7902.30
"2019-08-05T10:19:32.785Z",8153.80
"2019-08-05T14:00:23.900Z",8098.80
"2019-08-05T16:11:03.057Z",8044.20
"2019-08-05T23:09:21.184Z",8021.00
"2019-08-06T01:31:44.683Z",7909.70
"2019-08-06T06:49:15.890Z",8077.50
"2019-08-06T10:47:03.191Z",7969.40
"2019-08-06T12:21:13.686Z",7844.90
"2019-08-06T21:25:20.857Z",7696.00
"2019-08-07T10:10:15.177Z",7801.50
"2019-08-07T13:17:12.900Z",7940.20
"2019-08-07T15:42:19.966Z",7797.30
"2019-08-07T22:12:44.274Z",7932.80
"2019-08-08T06:11:04.647Z",7737.80
"2019-08-08T13:58:35.151Z",7645.60
"2019-08-08T22:54:20.576Z",7708.20
"2019-08-09T07:17:03.147Z",7650.90
"2019-08-09T07:31:07.982Z",7533.30
"2019-08-09T08:15:21.892Z",7582.20
"2019-08-09T09:43:45.209Z",7475.30
"2019-08-09T10:39:39.180Z",7311.00
"2019-08-09T15:45:19.614Z",7249.10
"2019-08-10T00:16:17.402Z",7315.70
"2019-08-10T00:25:37.720Z",7455.00
"2019-08-10T11:25:55.464Z",7408.20
"2019-08-10T11:27:40.206Z",7282.60
"2019-08-10T15:42:12.831Z",7248.80
"2019-08-10T17:26:34.169Z",7293.20
"2019-08-10T18:30:15.803Z",7349.20
"2019-08-10T20:23:52.768Z",7404.80
"2019-08-10T22:27:47.781Z",7356.20
"2019-08-10T22:59:10.613Z",7402.00
"2019-08-11T00:26:55.547Z",7448.60
"2019-08-11T09:15:48.151Z",7396.00
"2019-08-11T09:53:31.591Z",7448.30
"2019-08-11T16:16:06.968Z",7482.60
"2019-08-11T16:21:13.779Z",7565.00
"2019-08-11T17:42:04.496Z",7759.10
"2019-08-11T21:02:08.719Z",7837.70
"2019-08-12T08:49:47.237Z",7756.80
"2019-08-12T09:18:09.587Z",7616.60
"2019-08-12T13:00:27.676Z",7704.10
"2019-08-13T00:24:44.462Z",7678.00
"2019-08-13T03:09:59.184Z",7659.60
"2019-08-13T08:11:27.128Z",7643.80
"2019-08-13T08:45:41.193Z",7615.30
"2019-08-13T09:52:13.159Z",7641.80
"2019-08-13T09:59:16.282Z",7688.20
"2019-08-13T10:47:42.086Z",7764.10
"2019-08-13T14:08:44.414Z",7718.50
"2019-08-13T14:46:51.376Z",7791.80
"2019-08-13T16:04:42.657Z",7869.60
"2019-08-13T17:17:47.781Z",7968.90
"2019-08-13T17:36:29.729Z",7886.00
"2019-08-13T22:49:55.079Z",7981.60
"2019-08-14T01:16:32.347Z",8058.60
"2019-08-14T06:54:16.012Z",7987.80
"2019-08-14T08:08:35.379Z",8026.40
"2019-08-14T09:01:29.993Z",7984.50
"2019-08-14T10:12:24.353Z",7944.80
"2019-08-14T11:00:44.478Z",7855.00
"2019-08-14T16:23:16.829Z",7826.60
"2019-08-14T16:25:11.501Z",7587.40
"2019-08-14T17:02:33.716Z",7430.70
"2019-08-14T21:15:39.249Z",7316.20
"2019-08-14T23:32:49.093Z",7275.10
"2019-08-15T03:59:07.489Z",7198.90
"2019-08-15T04:24:23.158Z",7051.20
"2019-08-15T08:12:05.438Z",6972.10
"2019-08-15T08:50:29.773Z",7074.60
"2019-08-15T15:51:38.534Z",7198.00
"2019-08-15T16:07:07.731Z",7471.70
"2019-08-16T05:14:01.856Z",7192.30
"2019-08-16T08:46:28.138Z",7255.60
"2019-08-16T11:18:37.704Z",7186.70
"2019-08-16T11:50:54.717Z",7256.40
"2019-08-17T17:17:56.071Z",7175.20
"2019-08-17T20:46:33.586Z",7127.90
"2019-08-18T10:07:58.971Z",7178.80
"2019-08-18T10:13:38.153Z",7291.50
"2019-08-18T11:57:08.607Z",7417.20
"2019-08-18T16:50:13.380Z",7489.10
"2019-08-19T00:16:31.909Z",7421.30
"2019-08-19T06:00:41.886Z",7367.60
"2019-08-19T07:03:19.672Z",7425.20
"2019-08-19T07:52:12.628Z",7508.60
"2019-08-19T11:45:47.457Z",7565.20
"2019-08-19T16:24:16.973Z",7494.00
"2019-08-19T23:49:52.414Z",7560.90
"2019-08-20T01:40:19.656Z",7505.10
"2019-08-20T08:47:54.805Z",7467.20
"2019-08-20T14:01:04.645Z",7440.70
"2019-08-20T14:43:27.189Z",7396.80
"2019-08-20T18:18:39.149Z",7360.80
"2019-08-21T02:39:47.833Z",7333.60
"2019-08-21T02:39:47.857Z",7331.30
"2019-08-21T03:34:09.214Z",7285.40
"2019-08-21T04:43:06.609Z",7189.80
"2019-08-21T07:53:50.033Z",7100.10
"2019-08-21T09:26:00.155Z",6978.00
"2019-08-21T12:29:07.077Z",6936.70
"2019-08-21T17:02:02.674Z",6991.00
"2019-08-21T21:17:08.142Z",7029.70
"2019-08-21T23:59:40.508Z",7057.90
"2019-08-22T01:21:38.303Z",7023.70
"2019-08-22T01:40:37.138Z",6965.60
"2019-08-22T04:30:45.002Z",7002.00
"2019-08-22T07:33:49.915Z",6955.40
"2019-08-22T09:11:42.871Z",6927.60
"2019-08-22T10:07:12.517Z",6955.70
"2019-08-22T10:55:36.406Z",6989.10
"2019-08-22T12:11:36.164Z",7031.90
"2019-08-22T12:39:29.693Z",7113.60
"2019-08-22T16:14:03.983Z",7137.60
"2019-08-22T16:51:57.962Z",7179.40
"2019-08-22T17:26:37.575Z",7274.20
"2019-08-23T00:30:20.297Z",7229.60
"2019-08-23T04:35:54.923Z",7273.00
"2019-08-23T06:53:47.098Z",7310.50
"2019-08-23T06:53:47.352Z",7396.40
"2019-08-23T08:31:38.876Z",7332.70
"2019-08-23T09:25:38.451Z",7282.20
"2019-08-23T11:16:43.600Z",7243.50
"2019-08-23T12:44:09.902Z",7277.90
"2019-08-23T13:40:36.354Z",7319.70
"2019-08-23T15:41:09.544Z",7282.70
"2019-08-23T17:28:19.913Z",7257.60
"2019-08-23T22:44:38.491Z",7295.20
"2019-08-23T22:49:14.832Z",7372.90
"2019-08-24T00:41:46.922Z",7337.20
"2019-08-24T07:09:17.443Z",7297.50
"2019-08-24T08:22:13.811Z",7247.60
"2019-08-24T09:19:01.122Z",7169.60
"2019-08-24T10:59:12.008Z",7098.50
"2019-08-24T18:51:24.308Z",7162.90
"2019-08-25T01:51:38.499Z",7133.20
"2019-08-25T07:36:45.435Z",7181.60
"2019-08-25T09:30:13.928Z",7208.40
"2019-08-25T12:51:43.137Z",7233.20
"2019-08-25T14:27:02.564Z",7203.20
"2019-08-25T16:32:26.111Z",7179.00
"2019-08-25T19:19:09.071Z",7155.50
"2019-08-25T21:00:53.676Z",7121.30
"2019-08-26T00:15:15.695Z",7154.40
"2019-08-26T00:19:32.766Z",7248.90
"2019-08-26T13:14:48.481Z",7217.10
"2019-08-27T01:50:09.984Z",7201.50
"2019-08-27T02:48:05.287Z",7155.60
"2019-08-27T12:01:12.754Z",7139.00
"2019-08-27T13:07:26.176Z",7162.90
"2019-08-27T14:03:09.443Z",7187.80
"2019-08-27T15:54:48.272Z",7190.30
"2019-08-27T15:57:14.244Z",7244.30
"2019-08-27T19:32:19.036Z",7252.10
"2019-08-27T20:15:20.520Z",7244.20
"2019-08-27T20:50:56.473Z",7232.60
"2019-08-27T20:55:56.824Z",7216.40
"2019-08-27T22:51:48.709Z",7205.00
"2019-08-28T03:32:30.651Z",7203.10
"2019-08-28T05:00:28.612Z",7200.20
"2019-08-28T06:37:31.072Z",7196.00
"2019-08-28T06:40:20.985Z",7181.60
"2019-08-28T07:37:43.852Z",7189.40
"2019-08-28T08:30:03.786Z",7167.80
"2019-08-28T12:58:42.336Z",7203.10
"2019-08-28T17:55:27.850Z",7193.40
"2019-08-28T19:54:56.390Z",6841.40
"2019-08-28T20:37:43.611Z",6873.70
"2019-08-28T21:04:00.922Z",6839.60
"2019-08-29T01:46:18.465Z",6807.40
"2019-08-29T03:10:33.159Z",6750.30
"2019-09-02T09:23:34.515Z",6770.10
"2019-09-02T11:30:10.520Z",6771.60
"2019-09-02T12:39:39.662Z",6807.90
"2019-09-02T17:54:33.586Z",6828.60
"2019-09-02T18:15:35.287Z",6882.50
"2019-09-02T20:30:15.902Z",6925.80
"2019-09-03T01:03:47.213Z",6956.40
"2019-09-03T01:55:18.475Z",7005.10
"2019-09-03T05:18:34.129Z",7025.80
"2019-09-03T07:58:42.240Z",7001.00
"2019-09-03T09:00:52.834Z",7023.80
"2019-09-03T10:00:05.985Z",7000.60
"2019-09-03T10:02:01.348Z",6939.40
"2019-09-03T11:25:55.339Z",6978.10
"2019-09-03T12:57:19.367Z",7006.20
"2019-09-03T13:21:01.798Z",7052.20
"2019-09-03T14:40:05.307Z",7154.60
"2019-09-03T14:53:50.551Z",7128.30
"2019-09-03T21:20:18.791Z",7108.40
"2019-09-03T22:05:26.344Z",7096.80
"2019-09-04T01:09:24.127Z",7062.80
"2019-09-04T03:01:45.394Z",7027.70
"2019-09-04T04:53:11.567Z",6984.60
"2019-09-04T06:55:16.166Z",7017.30
"2019-09-04T08:38:36.334Z",6994.20
"2019-09-04T10:01:01.040Z",6967.30
"2019-09-04T12:55:50.981Z",6950.00
"2019-09-04T13:01:06.874Z",6891.60
"2019-09-04T17:13:56.552Z",6913.10
"2019-09-04T19:41:11.512Z",6935.70
"2019-09-04T22:52:21.805Z",6916.40
"2019-09-05T00:24:13.651Z",6894.20
"2019-09-05T10:05:17.519Z",6880.90
"2019-09-05T11:27:19.390Z",6852.80
"2019-09-05T13:16:55.819Z",6817.90
"2019-09-05T16:01:02.553Z",6786.70
"2019-09-05T17:34:42.839Z",6756.50
"2019-09-05T19:51:42.159Z",6779.50
"2019-09-05T19:53:30.116Z",6752.30
"2019-09-05T23:01:03.258Z",6782.80
"2019-09-05T23:04:30.542Z",6803.70
"2019-09-05T23:12:47.430Z",6821.40
"2019-09-06T02:42:10.619Z",6829.60
"2019-09-06T02:50:29.090Z",6837.00
"2019-09-06T02:55:30.072Z",6852.40
"2019-09-06T10:19:32.536Z",6899.30
"2019-09-06T11:11:09.711Z",7003.70
"2019-09-06T13:46:16.922Z",6969.30
"2019-09-06T15:38:25.354Z",7003.10
"2019-09-06T17:40:48.867Z",6960.00
"2019-09-07T16:07:56.378Z",6938.40
"2019-09-07T16:33:21.929Z",6965.80
"2019-09-07T17:15:11.416Z",7048.10
"2019-09-07T22:18:18.513Z",7085.70
"2019-09-07T23:16:46.186Z",7053.90
"2019-09-08T03:27:33.671Z",7095.90
"2019-09-08T05:35:23.470Z",7132.20
"2019-09-08T11:05:39.656Z",7094.00
"2019-09-08T11:08:30.083Z",6981.30
"2019-09-08T14:17:10.476Z",7026.60
"2019-09-08T14:33:42.591Z",7106.20
"2019-09-08T23:15:25.797Z",7130.20
"2019-09-09T02:47:54.876Z",7111.00
"2019-09-09T04:24:15.489Z",7067.40
"2019-09-09T06:59:26.769Z",7030.50
"2019-09-09T09:25:00.140Z",7064.40
"2019-09-09T10:29:34.354Z",7110.10
"2019-09-09T10:57:39.579Z",7220.00
"2019-09-09T15:11:06.323Z",7176.80
"2019-09-09T15:41:04.342Z",7071.70
"2019-09-09T17:03:37.737Z",7117.90
"2019-09-10T00:48:32.599Z",7158.70
"2019-09-10T14:20:29.068Z",7128.50
"2019-09-10T19:36:34.187Z",7107.00
"2019-09-11T00:14:29.514Z",7134.10
"2019-09-11T06:46:05.900Z",7105.70
"2019-09-11T06:52:06.691Z",7025.40
"2019-09-11T10:35:43.068Z",7068.00
"2019-09-11T14:30:16.175Z",7036.70
"2019-09-12T13:16:13.969Z",7067.80
"2019-09-13T05:21:50.581Z",7033.70
"2019-09-13T07:12:25.529Z",6997.10
"2019-09-13T17:10:35.834Z",6976.50
"2019-09-14T10:04:44.589Z",7012.30
"2019-09-14T13:28:50.615Z",7017.90
"2019-09-14T13:30:53.801Z",7069.80
"2019-09-14T16:16:26.175Z",7101.20
"2019-09-15T04:11:44.789Z",7169.70
"2019-09-15T11:02:09.816Z",7170.00
"2019-09-15T11:03:49.258Z",7179.30
"2019-09-15T12:15:25.123Z",7171.70
"2019-09-15T14:43:08.097Z",7171.00
"2019-09-15T14:47:16.403Z",7168.30
"2019-09-15T14:50:31.053Z",7151.10
"2019-09-16T00:56:52.451Z",7158.50
"2019-09-16T01:00:07.069Z",7160.10
"2019-09-16T01:02:30.946Z",7167.20
"2019-09-16T01:09:08.651Z",7174.60
"2019-09-16T02:32:14.189Z",7192.60
"2019-09-16T12:01:50.483Z",7169.80
"2019-09-16T16:10:25.570Z",7150.50
"2019-09-16T20:54:06.063Z",7168.50
"2019-09-16T21:00:26.719Z",7192.30
"2019-09-17T00:33:57.821Z",7258.70
"2019-09-17T07:41:12.828Z",7268.00
"2019-09-17T12:39:39.047Z",7284.00
"2019-09-17T16:54:46.576Z",7623.60
"2019-09-17T18:37:53.763Z",7569.40
"2019-09-17T23:55:36.011Z",7507.90
"2019-09-18T04:35:17.425Z",7589.20
"2019-09-18T10:28:35.603Z",7644.50
"2019-09-18T14:41:47.372Z",7793.90
"2019-09-18T15:42:02.861Z",7724.30
"2019-09-18T16:05:09.444Z",7554.30
"2019-09-19T03:02:42.210Z",7481.00
"2019-09-19T06:41:54.117Z",7374.50
"2019-09-19T16:31:03.224Z",7467.00
"2019-09-19T21:36:54.054Z",7541.50
"2019-09-20T16:54:47.985Z",7496.90
"2019-09-20T21:24:43.458Z",7394.30
"2019-09-20T23:24:57.829Z",7449.00
"2019-09-21T09:40:17.028Z",7405.50
"2019-09-22T01:06:05.909Z",7362.90
"2019-09-22T06:34:35.011Z",7256.80
"2019-09-22T16:38:54.866Z",7235.80
"2019-09-22T18:20:26.310Z",7216.20
"2019-09-22T21:43:12.109Z",7226.00
"2019-09-22T22:00:26.711Z",7251.00
"2019-09-23T01:35:07.066Z",7232.80
"2019-09-23T06:05:28.658Z",7221.40
"2019-09-23T06:30:19.655Z",7209.60
"2019-09-23T09:05:13.748Z",7242.80
"2019-09-23T09:09:20.452Z",7256.00
"2019-09-23T14:24:10.842Z",7231.50
"2019-09-23T18:01:14.028Z",7224.30
"2019-09-23T18:06:27.576Z",7199.40
"2019-09-23T21:01:49.530Z",7164.80
"2019-09-24T07:19:59.536Z",6924.80
"2019-09-24T12:15:18.580Z",6885.20
"2019-09-24T16:34:47.953Z",6687.00
"2019-09-24T20:48:43.576Z",5330.50
"2019-09-25T01:36:17.914Z",5449.20
"2019-09-25T07:08:59.663Z",5358.30
"2019-09-25T11:30:41.990Z",5280.10
"2019-09-25T16:06:36.820Z",5211.90
"2019-09-25T16:29:32.929Z",5275.80
"2019-09-25T19:57:32.932Z",5341.10
"2019-09-25T23:45:16.003Z",5389.50
"2019-09-26T13:23:48.568Z",5345.10
"2019-09-26T17:54:18.086Z",4986.30
"2019-09-26T18:44:51.769Z",5061.20
"2019-09-27T07:11:36.698Z",5121.50
"2019-09-27T15:24:14.227Z",5071.10
"2019-09-27T16:40:50.440Z",5139.80
"2019-09-27T21:22:59.738Z",5198.50
"2019-09-27T22:29:09.079Z",5253.90
"2019-09-28T16:25:05.130Z",5296.60
"2019-09-28T17:14:35.424Z",5338.40
"2019-09-28T17:58:52.204Z",5391.30
"2019-09-29T03:46:43.663Z",5338.10
"2019-09-29T04:52:19.535Z",5288.10
"2019-09-29T12:18:55.997Z",5247.60
"2019-09-29T13:04:55.625Z",5103.70
"2019-09-29T16:12:20.191Z",5146.70
"2019-09-29T16:21:35.878Z",5190.00
"2019-09-29T18:37:09.991Z",5172.80
"2019-09-29T19:29:51.995Z",5140.50
"2019-09-29T21:22:39.762Z",5153.50
"2019-09-29T21:47:11.799Z",5169.80
"2019-09-29T22:24:59.244Z",5188.30
"2019-09-29T22:30:22.606Z",5222.70
"2019-09-30T00:23:09.587Z",5208.10
"2019-09-30T03:23:12.000Z",5188.50
"2019-09-30T05:32:02.222Z",5142.30
"2019-09-30T06:56:04.235Z",5128.80
"2019-09-30T09:24:28.199Z",5141.10
"2019-09-30T09:27:52.447Z",5172.90
"2019-09-30T09:29:35.453Z",5217.60
"2019-09-30T09:51:05.171Z",5266.30
"2019-09-30T10:00:49.032Z",5334.20
"2019-09-30T10:46:58.325Z",5323.10
"2019-09-30T11:12:40.187Z",5349.70
"2019-09-30T12:47:02.918Z",5337.70
"2019-09-30T13:29:11.264Z",5349.80
"2019-09-30T13:31:46.669Z",5372.80
"2019-09-30T13:55:48.072Z",5410.70
